source_file,ground_truth_label,sample_rate,duration_sec,total_rms_energy,drone_band_energy,drone_band_ratio,spectral_centroid_hz,dominant_freq_hz,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,drone_detected,confidence,classification,error
drone-97725.wav,1,16000,0.5,0.261879,45542.0675,0.8687,2124.85,273.44,-8.59,6.45,3.24,1.22,-0.72,true,0.85,unknown_aircraft,
drone-97726.wav,1,16000,0.5,0.266326,47611.0053,0.8992,1993.68,273.44,-10.25,7.01,4.64,1.4,-1.59,true,0.85,unknown_aircraft,
drone-97727.wav,1,16000,0.5,0.275084,48419.3998,0.8401,1997.42,273.44,-10.01,6.91,4.75,1.45,-1.67,true,0.85,unknown_aircraft,
drone-97728.wav,1,16000,0.5,0.262079,47755.1287,0.9069,2023.38,273.44,-10.14,6.76,4.74,1.71,-1.37,true,0.85,unknown_aircraft,
drone-97729.wav,1,16000,0.5,0.260556,46119.6149,0.8965,2016.38,273.44,-10.2,6.83,4.56,1.48,-1.55,true,0.85,unknown_aircraft,
drone-9773.wav,1,16000,0.5,0.288086,50590.373,0.8154,2368.96,296.88,-7.73,4.23,2.03,-0.44,-1.93,true,0.85,unknown_aircraft,
drone-97730.wav,1,16000,0.5,0.250393,38639.3945,0.8675,2077.14,265.62,-8.89,6.25,3.91,2.0,-0.98,true,0.85,unknown_aircraft,
drone-97731.wav,1,16000,0.5,0.278451,49981.2062,0.8488,2014.64,273.44,-9.56,7.02,4.14,1.38,-1.34,true,0.85,unknown_aircraft,
drone-97732.wav,1,16000,0.5,0.261788,44523.3048,0.8515,2324.51,273.44,-8.43,5.66,4.45,1.37,-1.04,true,0.85,unknown_aircraft,
drone-97733.wav,1,16000,0.5,0.258977,41968.288,0.8604,2247.31,273.44,-8.6,6.15,3.91,1.21,-0.97,true,0.85,unknown_aircraft,
drone-97734.wav,1,16000,0.5,0.257546,42269.567,0.8802,1980.85,273.44,-9.2,6.72,4.04,1.96,-1.17,true,0.85,unknown_aircraft,
drone-97735.wav,1,16000,0.5,0.264903,44922.1169,0.8552,2260.03,273.44,-7.89,6.01,3.64,1.03,-0.62,true,0.85,unknown_aircraft,
drone-97736.wav,1,16000,0.5,0.264394,44141.5324,0.8693,2195.35,273.44,-8.53,6.35,3.51,1.22,-0.9,true,0.85,unknown_aircraft,
drone-97737.wav,1,16000,0.5,0.278378,51435.4435,0.8774,1956.86,281.25,-10.29,7.33,4.56,1.26,-1.93,true,0.85,unknown_aircraft,
drone-97738.wav,1,16000,0.5,0.275263,48623.5275,0.8597,1988.97,281.25,-10.1,7.19,4.49,1.24,-1.64,true,0.85,unknown_aircraft,
drone-97739.wav,1,16000,0.5,0.272594,48241.0041,0.8529,2011.27,273.44,-10.07,7.12,4.67,1.17,-1.44,true,0.85,unknown_aircraft,
drone-9774.wav,1,16000,0.5,0.269209,41533.0484,0.8,2528.83,296.88,-8.6,3.88,3.22,-0.15,-2.27,true,0.85,unknown_aircraft,
drone-97740.wav,1,16000,0.5,0.274709,48298.1232,0.832,1991.69,273.44,-9.77,7.18,4.28,1.22,-1.41,true,0.85,unknown_aircraft,
drone-97741.wav,1,16000,0.5,0.261824,46577.2664,0.8913,1997.78,265.62,-9.46,6.82,4.34,1.81,-1.35,true,0.85,unknown_aircraft,
drone-97742.wav,1,16000,0.5,0.259209,42587.6221,0.8609,2047.8,273.44,-8.17,6.7,2.83,1.51,-0.92,true,0.85,unknown_aircraft,
drone-97743.wav,1,16000,0.5,0.268232,47395.1626,0.8839,2042.44,273.44,-9.5,6.91,4.32,1.31,-1.57,true,0.85,unknown_aircraft,
drone-97744.wav,1,16000,0.5,0.2762,51020.0837,0.8766,1802.59,273.44,-10.75,8.0,4.69,0.9,-1.98,true,0.85,unknown_aircraft,
drone-97745.wav,1,16000,0.5,0.255299,39711.3894,0.872,1987.04,273.44,-9.19,6.89,4.01,1.58,-0.88,true,0.85,unknown_aircraft,
drone-97746.wav,1,16000,0.5,0.258423,41115.1287,0.8445,2286.21,265.62,-8.21,5.82,3.91,1.61,-0.74,true,0.85,unknown_aircraft,
drone-97747.wav,1,16000,0.5,0.263085,44447.6202,0.8755,2042.72,273.44,-9.4,6.93,3.89,1.34,-1.0,true,0.85,unknown_aircraft,
drone-97748.wav,1,16000,0.5,0.266137,46431.2777,0.8751,2066.38,273.44,-8.71,6.88,3.57,0.91,-0.72,true,0.85,unknown_aircraft,
drone-97749.wav,1,16000,0.5,0.265448,46852.208,0.8937,2353.45,273.44,-8.82,5.85,4.53,1.27,-1.73,true,0.85,unknown_aircraft,
drone-9775.wav,1,16000,0.5,0.260831,37397.9083,0.7353,2480.06,296.88,-9.12,3.8,2.85,-0.1,-2.5,true,0.85,unknown_aircraft,
drone-97750.wav,1,16000,0.5,0.266951,48439.9675,0.8864,2071.49,281.25,-9.23,6.84,4.07,1.07,-1.23,true,0.85,unknown_aircraft,
drone-97751.wav,1,16000,0.5,0.268545,48853.9945,0.8903,1914.38,273.44,-10.15,7.43,4.24,1.0,-1.38,true,0.85,unknown_aircraft,
drone-97752.wav,1,16000,0.5,0.272254,48176.7287,0.8423,2008.48,265.62,-9.71,7.16,4.4,1.42,-1.42,true,0.85,unknown_aircraft,
drone-97753.wav,1,16000,0.5,0.266781,48023.007,0.8726,1989.03,281.25,-9.32,7.02,3.84,0.97,-1.13,true,0.85,unknown_aircraft,
drone-97754.wav,1,16000,0.5,0.278824,52686.2375,0.86,1937.1,273.44,-10.81,7.5,5.09,1.18,-2.04,true,0.85,unknown_aircraft,
drone-97755.wav,1,16000,0.5,0.266356,45328.6569,0.8726,2043.75,273.44,-8.32,6.68,3.16,1.46,-0.86,true,0.85,unknown_aircraft,
drone-97756.wav,1,16000,0.5,0.265811,46079.5149,0.8688,1931.41,273.44,-9.56,7.25,3.76,1.07,-1.08,true,0.85,unknown_aircraft,
drone-97757.wav,1,16000,0.5,0.260267,44424.0072,0.8635,1984.71,273.44,-9.49,7.04,3.91,1.58,-1.05,true,0.85,unknown_aircraft,
drone-97758.wav,1,16000,0.5,0.271842,47561.1881,0.8667,1884.0,273.44,-10.64,7.7,4.56,1.33,-1.78,true,0.85,unknown_aircraft,
drone-97759.wav,1,16000,0.5,0.276421,49132.9488,0.8669,1916.73,273.44,-10.51,7.47,4.65,1.45,-1.8,true,0.85,unknown_aircraft,
drone-9776.wav,1,16000,0.5,0.28168,47936.9533,0.8269,2477.4,296.88,-8.51,3.56,2.12,-0.34,-2.24,true,0.85,unknown_aircraft,
drone-97760.wav,1,16000,0.5,0.267084,46665.7565,0.8517,2146.35,281.25,-7.99,6.29,3.12,1.25,-0.79,true,0.85,unknown_aircraft,
drone-97761.wav,1,16000,0.5,0.269706,48054.87,0.8707,1879.11,281.25,-9.79,7.56,4.06,0.68,-1.42,true,0.85,unknown_aircraft,
drone-97762.wav,1,16000,0.5,0.269082,47651.492,0.8718,1764.18,281.25,-10.75,7.93,4.77,1.01,-1.46,true,0.85,unknown_aircraft,
drone-97763.wav,1,16000,0.5,0.258816,42729.3162,0.8783,1983.72,265.62,-9.49,7.13,3.98,1.16,-1.17,true,0.85,unknown_aircraft,
drone-97764.wav,1,16000,0.5,0.272048,48202.3998,0.8704,2053.82,281.25,-9.45,6.88,4.63,0.93,-1.21,true,0.85,unknown_aircraft,
drone-97765.wav,1,16000,0.5,0.264829,45939.4258,0.883,1970.27,281.25,-9.81,7.16,4.13,0.86,-1.38,true,0.85,unknown_aircraft,
drone-97766.wav,1,16000,0.5,0.262191,44337.39,0.8545,1922.17,273.44,-9.56,7.46,3.81,0.66,-1.05,true,0.85,unknown_aircraft,
drone-97767.wav,1,16000,0.5,0.267449,47341.5517,0.8681,2042.0,273.44,-8.77,6.89,3.21,1.05,-0.79,true,0.85,unknown_aircraft,
drone-97768.wav,1,16000,0.5,0.261502,45936.6944,0.8895,1926.93,273.44,-9.73,7.24,4.15,1.28,-0.71,true,0.85,unknown_aircraft,
drone-97769.wav,1,16000,0.5,0.259685,46403.5062,0.9018,1944.6,273.44,-10.11,7.13,4.49,1.53,-1.2,true,0.85,unknown_aircraft,
drone-9777.wav,1,16000,0.5,0.307395,58315.6249,0.8308,2453.47,296.88,-7.24,3.76,1.45,-0.28,-1.7,true,0.85,unknown_aircraft,
drone-97770.wav,1,16000,0.5,0.271597,48069.0381,0.8433,1854.97,273.44,-10.84,7.71,4.95,1.11,-1.79,true,0.85,unknown_aircraft,
drone-97771.wav,1,16000,0.5,0.267925,46950.2193,0.879,1876.2,273.44,-10.01,7.61,4.2,1.0,-1.42,true,0.85,unknown_aircraft,
drone-97772.wav,1,16000,0.5,0.269196,48348.9232,0.8939,1817.71,281.25,-10.98,7.68,4.66,1.2,-1.62,true,0.85,unknown_aircraft,
drone-97773.wav,1,16000,0.5,0.248703,40629.5801,0.9076,1902.18,281.25,-11.46,7.48,4.74,1.15,-1.49,true,0.85,unknown_aircraft,
drone-97774.wav,1,16000,0.5,0.250985,39663.6937,0.8643,2109.71,265.62,-9.28,6.57,4.05,1.61,-0.81,true,0.85,unknown_aircraft,
drone-97775.wav,1,16000,0.5,0.264906,46683.4274,0.8701,1992.02,273.44,-9.6,7.11,4.2,0.7,-1.09,true,0.85,unknown_aircraft,
drone-97776.wav,1,16000,0.5,0.265347,46226.4738,0.8767,2068.21,273.44,-8.94,6.82,3.47,1.07,-1.19,true,0.85,unknown_aircraft,
drone-97777.wav,1,16000,0.5,0.270502,48208.8892,0.8796,2099.4,273.44,-9.02,6.6,4.37,1.53,-1.07,true,0.85,unknown_aircraft,
drone-97778.wav,1,16000,0.5,0.268104,47819.23,0.8954,1926.42,273.44,-10.18,7.28,4.57,1.45,-1.55,true,0.85,unknown_aircraft,
drone-97779.wav,1,16000,0.5,0.266561,47852.051,0.89,2003.1,273.44,-9.2,7.09,3.51,1.15,-1.19,true,0.85,unknown_aircraft,
drone-9778.wav,1,16000,0.5,0.339149,71448.1442,0.8514,2436.36,296.88,-8.37,3.83,2.64,0.02,-2.13,true,0.85,unknown_aircraft,
drone-97780.wav,1,16000,0.5,0.261958,45388.2336,0.8662,1999.61,273.44,-9.21,7.05,3.65,1.16,-1.01,true,0.85,unknown_aircraft,
drone-97781.wav,1,16000,0.5,0.274699,49754.1998,0.8723,1962.29,273.44,-10.37,7.34,4.79,1.22,-1.57,true,0.85,unknown_aircraft,
drone-97782.wav,1,16000,0.5,0.274869,47128.6976,0.8355,1941.99,273.44,-10.23,7.36,4.53,1.24,-1.5,true,0.85,unknown_aircraft,
drone-97783.wav,1,16000,0.5,0.274054,47642.4021,0.8396,1932.3,273.44,-10.42,7.43,4.44,1.2,-1.44,true,0.85,unknown_aircraft,
drone-97784.wav,1,16000,0.5,0.275641,49296.4241,0.837,1984.19,281.25,-10.11,7.13,4.51,1.23,-1.44,true,0.85,unknown_aircraft,
drone-97785.wav,1,16000,0.5,0.256344,40859.4638,0.8662,2161.17,265.62,-8.83,6.43,3.69,1.64,-0.94,true,0.85,unknown_aircraft,
drone-97786.wav,1,16000,0.5,0.273976,48942.1342,0.8799,2107.7,273.44,-8.21,6.51,3.53,1.21,-1.37,true,0.85,unknown_aircraft,
drone-97787.wav,1,16000,0.5,0.264391,46411.5762,0.8789,2180.93,281.25,-9.42,6.27,4.47,1.4,-1.21,true,0.85,unknown_aircraft,
drone-97788.wav,1,16000,0.5,0.265213,46354.4906,0.8698,2209.95,281.25,-8.19,6.07,3.22,1.38,-0.78,true,0.85,unknown_aircraft,
drone-97789.wav,1,16000,0.5,0.255577,42720.9147,0.8646,2306.96,273.44,-8.59,5.85,4.13,1.36,-1.03,true,0.85,unknown_aircraft,
drone-9779.wav,1,16000,0.5,0.291171,53439.9199,0.8429,2444.46,296.88,-7.84,4.11,3.02,0.76,-1.76,true,0.85,unknown_aircraft,
drone-97790.wav,1,16000,0.5,0.268715,45506.9162,0.8502,1985.87,273.44,-10.41,7.25,4.8,1.22,-1.52,true,0.85,unknown_aircraft,
drone-97791.wav,1,16000,0.5,0.260658,44868.4448,0.8918,1975.26,273.44,-9.62,6.8,4.69,1.63,-1.45,true,0.85,unknown_aircraft,
drone-97792.wav,1,16000,0.5,0.271024,47356.4198,0.8746,2202.1,281.25,-7.95,6.05,3.06,1.54,-1.21,true,0.85,unknown_aircraft,
drone-97793.wav,1,16000,0.5,0.271865,49852.6035,0.8778,2084.47,281.25,-9.16,6.66,4.19,0.92,-1.23,true,0.85,unknown_aircraft,
drone-97794.wav,1,16000,0.5,0.272314,49491.6815,0.8751,2155.62,281.25,-8.88,6.55,3.9,0.81,-1.08,true,0.85,unknown_aircraft,
drone-97795.wav,1,16000,0.5,0.283869,52298.9969,0.8468,1930.95,281.25,-10.5,7.39,5.03,1.0,-1.35,true,0.85,unknown_aircraft,
drone-97796.wav,1,16000,0.5,0.273718,49782.1799,0.8821,2032.28,281.25,-8.07,6.64,2.97,1.29,-1.04,true,0.85,unknown_aircraft,
drone-97797.wav,1,16000,0.5,0.266877,42673.8448,0.8292,2050.05,265.62,-9.41,6.83,4.23,1.52,-1.38,true,0.85,unknown_aircraft,
drone-97798.wav,1,16000,0.5,0.272558,49984.3051,0.8712,2126.97,281.25,-8.56,6.47,3.42,0.84,-1.08,true,0.85,unknown_aircraft,
drone-97799.wav,1,16000,0.5,0.277912,51463.045,0.8907,2089.65,281.25,-9.31,6.67,4.05,0.84,-1.36,true,0.85,unknown_aircraft,
drone-978.wav,1,16000,1.024,0.079822,406.6916,0.1122,2986.74,539.06,-15.82,0.56,2.08,0.92,-0.7,true,0.7827,unknown_aircraft,
drone-9780.wav,1,16000,0.5,0.280447,50615.8673,0.8441,2566.94,296.88,-7.71,3.62,2.78,0.47,-1.81,true,0.85,unknown_aircraft,
drone-97800.wav,1,16000,0.5,0.267039,47116.7172,0.8653,2165.09,281.25,-8.43,6.27,3.42,0.9,-0.68,true,0.85,unknown_aircraft,
drone-97801.wav,1,16000,0.5,0.269981,50378.8501,0.8767,2013.82,281.25,-9.87,7.01,4.48,0.42,-1.31,true,0.85,unknown_aircraft,
drone-97802.wav,1,16000,0.5,0.268559,48386.4476,0.894,2027.06,281.25,-9.74,6.91,4.3,0.9,-1.23,true,0.85,unknown_aircraft,
drone-97803.wav,1,16000,0.5,0.264998,46307.6035,0.8605,2142.14,281.25,-8.8,6.47,4.1,0.82,-1.13,true,0.85,unknown_aircraft,
drone-97804.wav,1,16000,0.5,0.269111,47988.4787,0.8952,1958.16,281.25,-9.96,7.12,4.77,1.63,-1.4,true,0.85,unknown_aircraft,
drone-97805.wav,1,16000,0.5,0.269353,46991.3852,0.8569,1956.74,281.25,-9.53,7.17,4.13,0.78,-1.37,true,0.85,unknown_aircraft,
drone-97806.wav,1,16000,0.5,0.273124,50375.479,0.8885,1764.82,281.25,-10.7,7.89,4.65,1.05,-1.47,true,0.85,unknown_aircraft,
drone-97807.wav,1,16000,0.5,0.266927,44566.7847,0.8492,2179.92,281.25,-8.16,6.24,3.36,1.11,-0.92,true,0.85,unknown_aircraft,
drone-97808.wav,1,16000,0.5,0.250354,38273.1675,0.89,2022.52,265.62,-9.92,6.89,4.2,1.33,-1.37,true,0.85,unknown_aircraft,
drone-97809.wav,1,16000,0.5,0.276448,50961.4671,0.8853,2060.35,281.25,-9.63,6.95,4.31,0.96,-1.47,true,0.85,unknown_aircraft,
drone-9781.wav,1,16000,0.5,0.261427,43929.2253,0.8139,2457.63,281.25,-6.88,3.86,1.58,1.23,-1.79,true,0.85,unknown_aircraft,
drone-97810.wav,1,16000,0.5,0.283357,52380.7738,0.8453,1901.51,281.25,-10.68,7.55,5.07,0.99,-1.86,true,0.85,unknown_aircraft,
drone-97811.wav,1,16000,0.5,0.270921,49173.261,0.8828,1954.01,281.25,-9.17,7.14,3.59,1.0,-1.32,true,0.85,unknown_aircraft,
drone-97812.wav,1,16000,0.5,0.271077,48181.3113,0.8823,1978.93,281.25,-9.19,6.8,4.4,1.44,-1.24,true,0.85,unknown_aircraft,
drone-97813.wav,1,16000,0.5,0.270241,48033.9108,0.8594,1966.99,281.25,-9.14,7.06,3.91,0.58,-0.96,true,0.85,unknown_aircraft,
drone-97814.wav,1,16000,0.5,0.275047,50903.5992,0.8906,2077.81,281.25,-9.85,6.73,4.88,1.15,-1.36,true,0.85,unknown_aircraft,
drone-97815.wav,1,16000,0.5,0.266919,45490.6372,0.8523,2503.62,281.25,-7.23,4.94,2.7,1.47,-0.8,true,0.85,unknown_aircraft,
drone-97816.wav,1,16000,0.5,0.276468,50822.9009,0.8907,2106.27,281.25,-9.11,6.46,4.44,1.1,-1.19,true,0.85,unknown_aircraft,
drone-97817.wav,1,16000,0.5,0.278286,53706.3034,0.899,2137.59,281.25,-9.57,6.44,4.63,1.17,-1.47,true,0.85,unknown_aircraft,
drone-97818.wav,1,16000,0.5,0.28137,55460.4626,0.9101,1958.25,281.25,-9.73,7.04,4.67,1.39,-1.46,true,0.85,unknown_aircraft,
drone-97819.wav,1,16000,0.5,0.252264,38268.3599,0.8808,2059.59,265.62,-9.1,6.56,3.53,1.7,-0.78,true,0.85,unknown_aircraft,
drone-9782.wav,1,16000,0.5,0.30893,56394.179,0.8172,2531.27,296.88,-6.31,3.52,1.93,0.46,-1.44,true,0.85,unknown_aircraft,
drone-97820.wav,1,16000,0.5,0.27188,49478.7374,0.8859,2186.68,281.25,-8.99,6.27,4.25,0.97,-1.32,true,0.85,unknown_aircraft,
drone-97821.wav,1,16000,0.5,0.266683,47059.3581,0.8947,2040.38,281.25,-10.24,6.8,5.02,1.23,-1.44,true,0.85,unknown_aircraft,
drone-97822.wav,1,16000,0.5,0.272236,48494.1427,0.8684,2097.79,281.25,-9.0,6.6,4.07,0.95,-1.14,true,0.85,unknown_aircraft,
drone-97823.wav,1,16000,0.5,0.289363,55024.8577,0.8419,1987.11,281.25,-9.94,7.03,4.84,1.33,-1.35,true,0.85,unknown_aircraft,
drone-97824.wav,1,16000,0.5,0.267021,46670.5605,0.8847,2184.89,281.25,-8.19,5.99,3.11,1.98,-0.82,true,0.85,unknown_aircraft,
drone-97825.wav,1,16000,0.5,0.275561,52466.2537,0.9005,1956.45,281.25,-10.33,7.19,4.66,1.07,-1.66,true,0.85,unknown_aircraft,
drone-97826.wav,1,16000,0.5,0.276041,50534.3215,0.8952,2049.77,281.25,-9.28,6.64,4.36,1.41,-1.26,true,0.85,unknown_aircraft,
drone-97827.wav,1,16000,0.5,0.293513,55689.3636,0.8452,2000.18,281.25,-9.34,7.08,3.98,1.14,-1.24,true,0.85,unknown_aircraft,
drone-97828.wav,1,16000,0.5,0.274159,49036.5194,0.8603,2172.09,281.25,-8.36,6.34,3.75,0.95,-1.1,true,0.85,unknown_aircraft,
drone-97829.wav,1,16000,0.5,0.267207,48009.7881,0.8782,2038.2,281.25,-9.41,6.9,3.91,0.89,-1.33,true,0.85,unknown_aircraft,
drone-9783.wav,1,16000,0.5,0.323628,67014.6665,0.8608,2425.16,296.88,-7.3,3.77,2.21,0.5,-1.89,true,0.85,unknown_aircraft,
drone-97830.wav,1,16000,0.5,0.266264,44058.7911,0.8383,2066.78,265.62,-9.82,6.71,4.49,1.79,-1.21,true,0.85,unknown_aircraft,
drone-97831.wav,1,16000,0.5,0.269833,48142.9312,0.8837,2127.85,281.25,-8.67,6.48,3.82,1.51,-1.21,true,0.85,unknown_aircraft,
drone-97832.wav,1,16000,0.5,0.274874,50353.4473,0.8794,1917.55,281.25,-9.94,7.38,4.04,0.76,-1.45,true,0.85,unknown_aircraft,
drone-97833.wav,1,16000,0.5,0.266123,47091.2104,0.8724,1974.49,281.25,-9.76,7.18,4.13,0.92,-1.44,true,0.85,unknown_aircraft,
drone-97834.wav,1,16000,0.5,0.263611,44982.817,0.851,2127.16,281.25,-8.45,6.43,3.31,0.96,-0.7,true,0.85,unknown_aircraft,
drone-97835.wav,1,16000,0.5,0.275545,49430.9387,0.8721,1972.31,281.25,-10.45,7.38,4.65,1.02,-1.59,true,0.85,unknown_aircraft,
drone-97836.wav,1,16000,0.5,0.267345,46484.693,0.8705,2085.46,281.25,-9.02,6.73,3.59,1.23,-1.16,true,0.85,unknown_aircraft,
drone-97837.wav,1,16000,0.5,0.268175,47678.8914,0.865,2105.69,273.44,-8.62,6.67,3.5,1.1,-1.05,true,0.85,unknown_aircraft,
drone-97838.wav,1,16000,0.5,0.268563,49083.1242,0.8823,2120.7,273.44,-9.46,6.74,4.51,1.18,-1.53,true,0.85,unknown_aircraft,
drone-97839.wav,1,16000,0.5,0.26438,45156.0057,0.8669,2154.53,281.25,-8.82,6.47,3.88,0.93,-1.08,true,0.85,unknown_aircraft,
drone-9784.wav,1,16000,0.5,0.326507,67851.2842,0.8421,2440.2,296.88,-6.96,3.99,2.86,0.67,-1.57,true,0.85,unknown_aircraft,
drone-97840.wav,1,16000,0.5,0.258957,45356.6637,0.8966,2176.97,281.25,-9.96,6.5,4.46,1.21,-1.86,true,0.85,unknown_aircraft,
drone-97841.wav,1,16000,0.5,0.254528,41517.7485,0.8786,2088.27,265.62,-9.37,6.53,4.01,1.66,-0.99,true,0.85,unknown_aircraft,
drone-97842.wav,1,16000,0.5,0.269174,47423.2214,0.8792,2073.27,281.25,-9.5,6.85,3.88,1.11,-1.34,true,0.85,unknown_aircraft,
drone-97843.wav,1,16000,0.5,0.26198,45513.5264,0.8723,1935.29,281.25,-9.34,7.12,4.15,1.56,-1.41,true,0.85,unknown_aircraft,
drone-97844.wav,1,16000,0.5,0.269539,47463.0001,0.8604,2138.6,281.25,-8.52,6.51,3.27,1.21,-1.07,true,0.85,unknown_aircraft,
drone-97845.wav,1,16000,0.5,0.270279,47993.7232,0.8772,1894.73,281.25,-10.15,7.56,4.3,0.69,-1.67,true,0.85,unknown_aircraft,
drone-97846.wav,1,16000,0.5,0.269057,47060.963,0.8508,2140.0,281.25,-8.12,6.38,3.13,1.12,-0.8,true,0.85,unknown_aircraft,
drone-97847.wav,1,16000,0.5,0.264872,45036.0896,0.8643,2190.73,281.25,-7.9,6.03,3.31,1.52,-1.05,true,0.85,unknown_aircraft,
drone-97848.wav,1,16000,0.5,0.272228,48418.0359,0.874,2047.76,281.25,-9.3,7.0,3.9,0.88,-1.29,true,0.85,unknown_aircraft,
drone-97849.wav,1,16000,0.5,0.277436,51538.8169,0.8757,1748.64,281.25,-10.71,7.92,4.66,1.13,-1.77,true,0.85,unknown_aircraft,
drone-9785.wav,1,16000,0.5,0.311936,56186.2199,0.8327,2402.01,296.88,-6.72,3.87,1.52,0.11,-1.62,true,0.85,unknown_aircraft,
drone-97850.wav,1,16000,0.5,0.277494,51337.278,0.8736,1920.51,281.25,-9.43,7.31,3.81,0.69,-1.43,true,0.85,unknown_aircraft,
drone-97851.wav,1,16000,0.5,0.288551,54770.1027,0.8743,1895.92,281.25,-10.82,7.6,5.16,0.74,-2.17,true,0.85,unknown_aircraft,
drone-97852.wav,1,16000,0.5,0.263823,43658.9687,0.8659,2136.96,265.62,-8.55,6.56,3.47,1.45,-0.91,true,0.85,unknown_aircraft,
drone-97853.wav,1,16000,0.5,0.278048,52922.3191,0.8918,1850.14,281.25,-8.84,7.64,2.6,1.0,-0.84,true,0.85,unknown_aircraft,
drone-97854.wav,1,16000,0.5,0.270605,48383.6085,0.8585,2017.83,281.25,-9.49,6.91,4.99,1.36,-1.38,true,0.85,unknown_aircraft,
drone-97855.wav,1,16000,0.5,0.273304,51585.8572,0.8982,1884.38,281.25,-10.28,7.5,4.68,1.38,-1.69,true,0.85,unknown_aircraft,
drone-97856.wav,1,16000,0.5,0.274266,51285.2412,0.8953,1845.62,281.25,-10.91,7.72,5.05,1.04,-1.82,true,0.85,unknown_aircraft,
drone-97857.wav,1,16000,0.5,0.27332,48429.3411,0.87,2237.4,281.25,-8.53,6.1,4.25,1.05,-1.2,true,0.85,unknown_aircraft,
drone-97858.wav,1,16000,0.5,0.275837,51785.9077,0.8895,1803.24,281.25,-10.59,7.75,4.66,0.97,-1.62,true,0.85,unknown_aircraft,
drone-97859.wav,1,16000,0.5,0.268257,45903.5768,0.8509,2290.18,281.25,-7.84,5.68,3.55,1.23,-0.84,true,0.85,unknown_aircraft,
drone-9786.wav,1,16000,0.5,0.298509,53220.9376,0.847,2403.67,296.88,-8.11,4.2,3.09,0.47,-2.04,true,0.85,unknown_aircraft,
drone-97860.wav,1,16000,0.5,0.28759,53556.8283,0.846,1904.48,281.25,-10.37,7.46,4.91,1.0,-1.75,true,0.85,unknown_aircraft,
drone-97861.wav,1,16000,0.5,0.260833,42929.5697,0.8479,2249.46,281.25,-8.39,6.21,3.4,0.38,-1.58,true,0.85,unknown_aircraft,
drone-97862.wav,1,16000,0.5,0.271952,49436.2945,0.8979,1913.24,281.25,-9.54,7.3,3.78,0.69,-1.45,true,0.85,unknown_aircraft,
drone-97863.wav,1,16000,0.5,0.266427,44405.9531,0.8412,2115.38,273.44,-8.07,6.55,3.29,1.08,-0.83,true,0.85,unknown_aircraft,
drone-97864.wav,1,16000,0.5,0.271139,49167.1347,0.881,2006.54,281.25,-9.53,6.9,3.86,1.12,-1.16,true,0.85,unknown_aircraft,
drone-97865.wav,1,16000,0.5,0.270762,47611.4561,0.8699,1987.67,281.25,-9.2,6.96,3.72,0.66,-1.0,true,0.85,unknown_aircraft,
drone-97866.wav,1,16000,0.5,0.275035,50053.2503,0.8936,2077.55,281.25,-9.57,6.7,4.85,1.2,-1.42,true,0.85,unknown_aircraft,
drone-97867.wav,1,16000,0.5,0.272404,48146.5827,0.8699,1987.23,281.25,-8.44,6.95,3.26,0.94,-0.99,true,0.85,unknown_aircraft,
drone-97868.wav,1,16000,0.5,0.275052,51911.5865,0.8876,1921.59,281.25,-9.91,7.22,4.24,0.9,-1.33,true,0.85,unknown_aircraft,
drone-97869.wav,1,16000,0.5,0.270137,49775.2676,0.8807,1981.41,281.25,-9.53,6.99,4.36,1.1,-0.94,true,0.85,unknown_aircraft,
drone-9787.wav,1,16000,0.5,0.276411,49539.7028,0.8354,2363.4,296.88,-8.15,4.29,2.25,0.2,-2.16,true,0.85,unknown_aircraft,
drone-97870.wav,1,16000,0.5,0.267368,48694.9481,0.8959,1983.23,281.25,-9.46,6.82,4.41,1.65,-1.23,true,0.85,unknown_aircraft,
drone-97871.wav,1,16000,0.5,0.273746,51609.3154,0.9001,2002.32,281.25,-10.18,7.11,4.87,0.83,-1.9,true,0.85,unknown_aircraft,
drone-97872.wav,1,16000,0.5,0.273783,51681.0629,0.8913,2029.78,281.25,-9.34,6.95,3.55,1.03,-1.15,true,0.85,unknown_aircraft,
drone-97873.wav,1,16000,0.5,0.285271,54346.8941,0.8651,1921.5,281.25,-9.99,7.32,4.42,1.02,-1.38,true,0.85,unknown_aircraft,
drone-97874.wav,1,16000,0.5,0.261552,45586.8877,0.8767,2143.67,273.44,-8.6,6.36,3.75,1.46,-1.63,true,0.85,unknown_aircraft,
drone-97875.wav,1,16000,0.5,0.275106,51860.3183,0.8833,2117.88,281.25,-9.0,6.46,4.11,0.84,-1.01,true,0.85,unknown_aircraft,
drone-97876.wav,1,16000,0.5,0.273985,48173.8185,0.8586,2189.84,281.25,-8.07,6.18,3.23,0.71,-0.87,true,0.85,unknown_aircraft,
drone-97877.wav,1,16000,0.5,0.274093,51120.9513,0.8899,1969.03,281.25,-10.11,7.17,4.85,0.92,-1.59,true,0.85,unknown_aircraft,
drone-97878.wav,1,16000,0.5,0.277369,51766.1379,0.884,2070.77,281.25,-9.37,6.77,4.03,0.34,-1.4,true,0.85,unknown_aircraft,
drone-97879.wav,1,16000,0.5,0.271732,47973.9196,0.8498,2220.3,281.25,-8.01,6.1,3.62,0.67,-1.06,true,0.85,unknown_aircraft,
